max_power,engine,mileage,selling_price
74.0,1248.0,23.4,12.86099861326992
120.0,2179.0,12.05,13.017002861746503
73.9,1199.0,22.07,12.449014902564246
67.04,998.0,20.51,12.84792653170257
66.0,1896.0,18.7,12.779873068457553
77.0,1198.0,25.32,13.122363377404328
95.0,2489.0,13.0,11.982929094215963
100.6,2494.0,12.99,13.815510557964274
108.45,1461.0,20.37,13.710150042306449
88.76,1396.0,21.27,12.959844447906553
126.2,1582.0,19.67,13.617058399727497
46.3,796.0,19.7,12.043553716032399
73.9,1248.0,19.3,12.429216196844383
64.0,1061.0,17.3,11.289781913656018
88.5,1248.0,23.65,13.592367006650065
82.2,1248.0,19.41689295516926,11.350406535472453
90.0,1248.0,18.8,12.154779351142624
67.05,998.0,21.79,12.487485104968359
68.05,1086.0,19.81,12.206072645530174
63.0,2523.0,13.6,12.429216196844383
74.02,1248.0,28.4,13.527828485512494
55.2,814.0,21.1,12.429216196844383
82.2,1248.0,19.41689295516926,10.950806546816688
53.64,799.0,22.7,12.611537753638338
74.96,1498.0,21.0,13.005829561148378
69.0,1396.0,23.03,12.301382825334498
88.76,1199.0,19.0,13.565766324852886
81.83,1197.0,18.6,13.217673557208654
136.0,2143.0,17.9,14.430696197054507
53.3,799.0,25.17,12.594730635321957
70.0,1405.0,17.0,12.611537753638338
63.0,2523.0,15.96,12.691580461311874
63.0,2523.0,13.6,12.89921982609012
102.0,2494.0,12.8,12.971540487669746
88.5,1248.0,24.3,13.547631112808673
140.0,2179.0,15.1,13.217673557208654
81.86,1197.0,18.9,13.122363377404328
157.7,2494.0,19.16,14.508657738524219
91.1,1373.0,17.5,13.458835614025542
108.5,1461.0,19.98,13.217673557208654
94.93,1194.0,20.4,13.337474757021274
88.7,1396.0,21.38,13.933293593620657
70.0,1405.0,17.0,12.072541252905651
62.1,2523.0,15.96,13.180632285528304
84.8,1461.0,22.71,13.120361374733656
47.3,796.0,22.74,12.506177237980511
108.5,1461.0,19.98,13.687677186454389
115.0,2179.0,13.5,12.793859310432293
78.9,1197.0,20.36,12.577636201962656
102.0,2494.0,12.8,13.710150042306449
90.0,1368.0,16.0,11.918390573078392
82.2,1248.0,19.41689295516926,12.206072645530174
55.2,814.0,21.1,12.323855681186558
102.0,2494.0,12.8,13.17115354157376
126.32,1582.0,22.32,13.017002861746503
108.5,1497.0,21.5,13.407542319637992
81.8,1197.0,20.52,13.081541382884074
88.5,1248.0,28.09,13.647090722906658
98.59,1498.0,22.77,13.321214236149494
103.5,1598.0,14.3,13.37700559577791
74.0,1248.0,27.39,13.42984807715229
84.0,1199.0,23.84,13.122363377404328
53.3,799.0,25.17,12.429216196844383
82.2,1248.0,19.41689295516926,11.736069016284437
94.93,1194.0,20.4,13.444446876573442
88.5,1248.0,28.09,13.369223455335854
103.25,1462.0,20.28,13.840203170554645
171.5,2755.0,11.36,14.470436525704022
70.0,1396.0,23.57,12.429216196844383
141.0,2499.0,13.1,13.337474757021274
81.83,1197.0,18.6,13.444446876573442
56.3,936.0,25.44,12.388394202324129
98.6,1498.0,25.8,13.235692062711331
47.3,796.0,22.74,11.982929094215963
74.02,1248.0,28.4,13.474427708785377
77.0,1198.0,25.32,12.765688433465597
120.0,2609.0,10.5,13.017002861746503
88.8,1248.0,21.5,12.691580461311874
108.5,1198.0,17.0,13.60602333309755
73.94,1248.0,23.2,12.345830240069793
88.73,1396.0,22.54,13.019222618484815
140.0,2179.0,16.0,13.815510557964274
86.8,1196.0,18.16,13.262125319779487
68.0,1399.0,20.0,12.611537753638338
93.7,1373.0,16.02,13.235692062711331
62.1,1086.0,17.92,12.100712129872347
64.0,1061.0,18.2,11.918390573078392
67.04,998.0,23.1,13.02143524642254
67.05,998.0,23.95,12.896716695872
88.8,1248.0,21.12,12.644327576461329
158.8,2354.0,11.1,12.89921982609012
74.0,1248.0,26.59,13.286181462633724
90.0,1396.0,23.0,12.449014902564246
88.7,1496.0,17.6,12.834681304952548
177.0,1999.0,13.6,14.780591454007862
67.06,1198.0,20.63,12.86099861326992
85.8,1197.0,18.6,12.948009990259552
102.0,2494.0,12.8,13.217673557208654
53.5,1396.0,17.2,11.608235644774552
126.32,1582.0,22.32,13.500799813124575
138.03,1798.0,14.28,14.151982794585487
55.2,814.0,21.1,12.154779351142624
67.05,998.0,23.95,12.388394202324129
68.0,1405.0,16.8,12.072541252905651
98.96,1498.0,23.0,13.77468856344402
67.05,998.0,23.95,12.345830240069793
82.2,1248.0,19.41689295516926,13.296316684527767
120.0,2179.0,12.05,13.217673557208654
100.0,1493.0,12.8,12.196022309676673
140.0,2179.0,16.0,14.301018373745976
138.1,1794.0,14.53,13.217673557208654
108.5,1461.0,19.01,13.071070083016778
102.0,1595.0,14.0,12.323855681186558
67.05,998.0,23.95,12.429216196844383
71.0,1120.0,24.4,12.676076274775909
83.8,1461.0,20.45,13.017002861746503
68.0,1399.0,20.0,11.951180395901384
82.0,1198.0,18.15,12.89921982609012
88.5,1248.0,24.3,13.560618308335483
83.1,1197.0,21.4,13.345506928718539
118.0,1497.0,17.0,12.84792653170257
88.73,1396.0,22.54,12.948009990259552
104.68,1586.0,15.0,11.918390573078392
147.94,2179.0,14.1,13.128345449081877
73.9,1248.0,21.1,11.951180395901384
81.8,1197.0,20.52,12.80765263256463
73.9,1199.0,22.07,12.765688433465597
81.8,1197.0,21.21,13.217673557208654
55.2,814.0,21.1,12.100712129872347
138.1,2956.0,13.93,13.017002861746503
73.9,1248.0,19.3,12.676076274775909
157.7,2494.0,19.16,14.508657738524219
63.1,1461.0,23.08,12.409013489526863
88.5,1248.0,24.3,13.737549016494562
108.5,1198.0,17.0,13.60602333309755
78.0,1497.0,17.7,11.918390573078392
90.0,1368.0,15.0,12.429216196844383
190.0,1969.0,18.0,15.150511624696614
74.0,1198.0,16.47,13.01477816672439
98.6,1498.0,27.3,13.122363377404328
68.05,1086.0,19.81,12.206072645530174
81.8,1197.0,22.0,13.38472764187182
88.8,1248.0,22.3,12.206072645530174
80.0,2499.0,12.2,12.765688433465597
83.8,1461.0,19.87,13.091902108061824
170.0,1956.0,17.1,14.22097566607244
74.0,1248.0,23.4,12.948009990259552
170.0,1956.0,16.3,14.48333993053993
70.0,1120.0,24.0,12.506177237980511
121.3,1591.0,17.01,13.017002861746503
55.2,814.0,21.1,12.100712129872347
100.0,1493.0,18.49,13.458835614025542
74.0,1248.0,26.59,13.304684934198283
68.1,1399.0,20.0,12.409013489526863
78.9,1197.0,20.36,12.429216196844383
62.1,2523.0,15.96,13.122363377404328
74.0,1248.0,25.2,13.253391639810733
67.04,998.0,23.1,12.765688433465597
91.72,1248.0,20.5,13.122363377404328
81.8,1197.0,21.01,13.228523573232719
75.0,999.0,19.44,13.081541382884074
74.0,1248.0,25.2,13.091902108061824
88.73,1396.0,21.19,13.38472764187182
69.0,1396.0,25.0,12.611537753638338
55.2,814.0,21.1,12.100712129872347
113.42,1497.0,17.7,12.779873068457553
100.6,2494.0,12.99,13.864300722133706
88.76,1248.0,21.02,12.577636201962656
63.1,1461.0,23.08,12.429216196844383
103.6,1598.0,15.11,12.959844447906553
63.12,1461.0,23.08,12.611537753638338
67.04,998.0,23.1,12.89921982609012
67.04,998.0,23.1,12.89921982609012
67.0,999.0,24.04,12.89921982609012
73.97,1186.0,24.0,13.304684934198283
81.86,1197.0,17.36,13.262125319779487
69.0,1396.0,25.0,12.013700752882718
60.0,993.0,17.3,10.915088464214607
88.76,1248.0,20.77,13.38472764187182
78.9,1197.0,20.36,12.2783933071098
74.0,1248.0,26.8,13.345506928718539
241.4,2967.0,13.22,14.430696197054507
46.3,796.0,19.7,12.323855681186558
66.1,998.0,19.0,11.77528972943772
120.0,2179.0,12.05,12.89921982609012
63.0,2523.0,13.6,12.676076274775909
82.85,1197.0,18.5,12.611537753638338
62.0,995.0,18.0,11.77528972943772
100.0,1493.0,13.0,11.225243392518447
100.0,1493.0,13.0,11.512925464970229
81.8,1197.0,21.21,13.527828485512494
73.9,1198.0,16.47,12.644327576461329
67.1,998.0,20.92,12.301382825334498
70.0,1405.0,17.0,11.813030057420567
62.1,1086.0,17.92,12.380025952653611
108.5,1198.0,17.0,13.579788224443204
126.2,1582.0,19.67,13.710150042306449
81.86,1197.0,18.9,12.948009990259552
82.85,1197.0,18.5,12.765688433465597
81.86,1197.0,18.9,13.005829561148378
121.3,1591.0,15.8,14.01436141670944
98.6,1498.0,25.1,13.415032991367148
74.0,1248.0,26.59,13.253391639810733
116.3,1497.0,16.8,12.959844447906553
46.3,796.0,19.7,11.589886506106357
37.0,796.0,16.1,10.596634733096073
67.04,998.0,23.1,12.926348493478372
187.7,2179.0,16.36,14.71159858252091
53.3,799.0,25.17,12.721885810807203
82.0,1198.0,18.15,13.017002861746503
73.8,1248.0,18.2,13.017002861746503
71.0,1120.0,24.4,12.89921982609012
67.05,1364.0,23.59,13.567049198665774
47.3,796.0,22.74,12.367340793126296
74.0,1248.0,28.4,13.122363377404328
81.8,1197.0,20.4,13.017002861746503
98.6,1498.0,25.8,12.765688433465597
65.0,1461.0,19.2,11.736069016284437
35.0,796.0,14.0,12.542544882151386
190.0,1995.0,16.78,15.520258650202699
190.0,1995.0,16.78,15.520258650202699
81.8,1197.0,22.0,13.304684934198283
121.0,1497.0,17.3,13.8878312195439
67.0,1198.0,20.63,12.70381302974751
55.2,814.0,21.1,12.429216196844383
80.0,1298.0,11.96,12.765688433465597
73.9,1248.0,19.3,12.644327576461329
177.0,1999.0,13.6,14.812828128480803
81.83,1197.0,18.6,13.241034907121827
74.0,1248.0,22.9,12.611537753638338
81.8,1197.0,21.21,13.38472764187182
88.7,1396.0,21.38,13.864300722133706
63.0,2523.0,13.6,11.982929094215963
99.0,1498.0,25.83,13.122363377404328
108.45,1461.0,19.01,12.793859310432293
94.0,1599.0,14.4,11.608235644774552
75.0,1248.0,18.0,12.072541252905651
67.1,998.0,19.0,12.206072645530174
147.94,2179.0,14.1,13.128345449081877
70.0,1405.0,17.0,11.918390573078392
74.0,1248.0,27.39,13.514405465180353
170.0,1956.0,17.1,14.253765488895429
174.33,1968.0,15.73,14.845129975145433
75.0,1199.0,20.86,12.429216196844383
67.05,998.0,23.95,12.611537753638338
110.0,1493.0,16.2,12.676076274775909
78.9,1197.0,20.36,12.506177237980511
81.86,1197.0,19.1,13.122363377404328
190.0,1995.0,16.78,15.520258650202699
138.03,1798.0,14.28,14.279244574196415
88.5,1248.0,24.3,13.521139497361697
103.52,1598.0,14.3,13.422467969854667
103.2,1599.0,13.9,12.043553716032399
214.56,2487.0,22.37,15.454507272639919
118.0,1497.0,17.0,13.017002861746503
126.3,1582.0,22.32,13.122363377404328
93.7,2489.0,14.95,12.676076274775909
68.05,998.0,20.3,12.542544882151386
112.0,2498.0,14.0,12.388394202324129
74.0,1248.0,25.2,12.834681304952548
88.73,1396.0,21.19,13.321214236149494
121.3,1591.0,15.29,13.592367006650065
55.2,814.0,21.1,12.611537753638338
81.86,1197.0,18.9,13.122363377404328
184.0,2696.0,11.18,13.652991628466498
74.0,1248.0,28.4,13.458835614025542
78.9,1197.0,20.36,12.676076274775909
73.9,1248.0,19.3,12.644327576461329
88.5,1248.0,24.52,13.527828485512494
103.2,1598.0,15.04,12.971540487669746
188.0,1968.0,17.01,15.19553530607057
88.7,1248.0,23.0,13.017002861746503
103.6,1598.0,20.54,12.542544882151386
126.32,1582.0,22.32,13.038979594549872
64.1,1461.0,21.0,12.066810578196666
78.9,1197.0,20.36,12.206072645530174
147.94,2179.0,14.1,13.592367006650065
83.0,1341.0,15.3,11.77528972943772
67.1,998.0,18.9,12.301382825334498
74.02,1248.0,28.4,13.514405465180353
88.7,1199.0,18.2,13.217673557208654
78.0,1497.0,17.7,12.2783933071098
105.5,1496.0,17.1,13.815510557964274
152.87,2179.0,15.1,14.204168547756057
67.1,998.0,18.9,12.206072645530174
67.05,998.0,23.95,12.821258284620408
74.0,1248.0,25.2,13.369223455335854
104.5,1498.0,14.99,13.710150042306449
67.04,1198.0,19.49,12.821258284620408
74.0,1248.0,22.9,12.923909999653127
97.9,1498.0,25.6,14.038654109278484
80.0,2499.0,14.8,12.560244459250788
67.05,998.0,21.79,12.323855681186558
81.86,1197.0,18.9,13.369223455335854
103.5,1598.0,14.3,13.37700559577791
46.3,796.0,19.7,11.918390573078392
73.9,1248.0,21.1,11.982929094215963
103.5,1598.0,14.3,13.37700559577791
88.7,1199.0,17.5,13.617058399727497
82.0,1197.0,18.9,13.017002861746503
74.02,1248.0,28.4,13.458835614025542
88.8,1248.0,20.77,13.38472764187182
85.8,1197.0,19.1,12.89921982609012
189.0,1998.0,15.71,14.73180128983843
81.8,1197.0,20.89,12.821258284620408
177.0,1999.0,13.6,14.780591454007862
81.86,1197.0,18.6,13.458835614025542
140.0,2179.0,15.1,13.710150042306449
47.3,796.0,22.74,12.154779351142624
71.0,1405.0,17.0,12.206072645530174
140.0,2179.0,15.1,13.815510557964274
67.0,1061.0,18.9,11.608235644774552
120.0,2179.0,10.5,12.345830240069793
190.0,1995.0,16.78,15.501909511534503
88.76,1396.0,21.19,13.386264921190707
88.73,1496.0,16.78,12.793859310432293
67.0,1399.0,17.8,12.506177237980511
88.5,1248.0,24.3,13.500799813124575
74.02,1248.0,28.4,13.458835614025542
204.0,2143.0,13.0,14.880221294956703
67.0,999.0,23.01,12.691580461311874
121.3,1591.0,15.8,14.155547860749984
126.2,1582.0,19.67,13.946538820370678
100.6,2494.0,12.99,13.7850503195512
69.0,1396.0,19.09,11.84939770159144
102.0,2494.0,12.8,13.9108207377686
83.8,1461.0,21.04,13.710150042306449
74.0,1248.0,23.4,12.834681304952548
65.3,1193.0,15.3,11.225243392518447
85.8,1197.0,19.1,13.017002861746503
140.0,2179.0,16.0,14.22097566607244
74.0,1248.0,26.59,13.287877815881902
116.9,2835.0,10.5,13.345506928718539
74.0,1248.0,22.9,12.873902018105829
140.0,2179.0,15.1,13.383187995686226
75.0,1248.0,18.0,12.100712129872347
93.7,1373.0,16.02,13.38472764187182
74.0,1248.0,22.9,12.821258284620408
82.2,1248.0,19.41689295516926,12.676076274775909
88.8,1248.0,20.77,13.42984807715229
67.05,998.0,23.95,12.429216196844383
88.5,1248.0,24.3,13.676247341204819
163.7,2694.0,10.75,14.22097566607244
100.0,2494.0,12.99,13.458835614025542
83.14,1197.0,20.85,13.217673557208654
55.2,814.0,21.1,12.84792653170257
81.86,1197.0,18.9,12.793859310432293
98.63,1498.0,24.4,13.422467969854667
224.0,2987.0,12.0,15.224055528018985
88.7,1496.0,17.6,12.611537753638338
68.0,1399.0,20.0,12.154779351142624
74.0,1248.0,28.4,13.081541382884074
214.56,2487.0,22.37,15.454507272639919
67.1,998.0,23.95,12.765688433465597
136.0,2143.0,17.9,14.808762330974558
37.0,796.0,16.1,11.512925464970229
157.7,2494.0,19.16,14.508657738524219
82.2,1248.0,19.41689295516926,11.982929094215963
88.7,1193.0,17.57,13.122363377404328
156.0,2953.0,12.8,13.8878312195439
88.5,1248.0,28.09,13.217673557208654
82.2,1248.0,19.41689295516926,11.350406535472453
177.0,1999.0,19.33,14.978661367769956
116.3,1497.0,16.8,13.199324418540456
98.6,1498.0,26.0,13.304684934198283
73.9,1248.0,19.3,12.676076274775909
67.0,999.0,23.01,12.611537753638338
88.5,1248.0,24.52,13.815510557964274
46.3,796.0,19.7,11.982929094215963
85.8,1197.0,19.1,13.096019402064726
84.0,1199.0,23.84,12.84792653170257
46.3,796.0,19.7,11.918390573078392
74.0,1199.0,16.2,12.886641043883259
88.76,1199.0,19.0,13.565766324852886
105.0,2498.0,16.55,13.554145793829866
70.0,1405.0,16.1,11.84939770159144
73.9,1248.0,19.3,12.611537753638338
68.0,1388.0,16.6,11.863582336583399
73.97,1186.0,24.0,13.017002861746503
108.6,1498.0,21.66,13.710150042306449
64.0,1061.0,18.2,11.695247021764184
147.9,1991.0,11.5,12.468436909997665
170.0,1956.0,17.1,14.230925996925606
64.0,1061.0,18.2,11.695247021764184
126.32,1582.0,22.32,12.834681304952548
85.8,1197.0,17.4,12.948009990259552
75.0,999.0,18.78,13.235692062711331
78.9,1197.0,16.95,12.736700896592344
53.5,1396.0,17.2,10.714417768752456
65.3,1193.0,15.3,11.736069016284437
104.55,1498.0,14.23,13.764217263576723
81.8,1197.0,22.0,13.235692062711331
98.96,1498.0,23.0,13.687677186454389
74.0,1248.0,25.2,13.458835614025542
67.04,998.0,20.51,12.765688433465597
89.84,1498.0,22.7,13.151922179645874
74.0,1248.0,25.2,13.253391639810733
68.0,1086.0,20.3,13.122363377404328
73.9,1248.0,21.1,12.287652632522597
88.73,1396.0,22.54,13.304684934198283
103.6,1598.0,20.54,12.796633237315017
74.0,1248.0,23.4,13.217673557208654
84.0,1199.0,20.3,13.017002861746503
100.6,2494.0,12.99,13.527828485512494
73.9,1199.0,22.07,12.765688433465597
126.32,1582.0,22.32,13.017002861746503
140.0,1997.0,16.0,13.790192749979985
79.4,1199.0,18.6,11.736069016284437
82.2,1248.0,19.41689295516926,12.206072645530174
241.0,2993.0,11.2,15.137266397946593
62.1,2523.0,15.96,13.081541382884074
88.5,1248.0,25.1,13.815510557964274
235.0,1969.0,11.2,15.520258650202699
78.9,1197.0,20.36,12.429216196844383
73.9,1248.0,19.3,13.122363377404328
73.8,1248.0,18.2,12.779873068457553
88.7,1396.0,21.38,13.710150042306449
84.0,1199.0,23.84,12.971540487669746
174.57,2999.0,13.8,14.808762330974558
67.1,998.0,20.92,11.982929094215963
102.0,2494.0,12.8,13.321214236149494
55.2,814.0,21.1,12.2783933071098
46.3,796.0,19.7,11.84939770159144
63.0,2956.0,14.6,11.512925464970229
64.1,1461.0,21.0,12.345830240069793
175.0,1968.0,17.42,13.710150042306449
88.73,1396.0,21.19,13.345506928718539
82.2,1248.0,19.41689295516926,12.89921982609012
82.4,1199.0,18.2,13.217673557208654
81.86,1197.0,18.9,13.304684934198283
70.0,1493.0,16.5,13.588609957772352
108.45,1461.0,19.01,13.304684934198283
67.0,1399.0,17.8,12.691580461311874
118.35,998.0,18.15,13.933293593620657
81.8,1197.0,21.01,13.304684934198283
82.2,1248.0,19.41689295516926,12.594730635321957
73.9,1248.0,21.1,12.100712129872347
100.6,2494.0,11.4,12.611537753638338
126.2,1582.0,19.67,13.652991628466498
104.68,1586.0,15.6,11.617285480294472
120.0,2179.0,12.05,13.217673557208654
70.0,1120.0,24.0,12.89921982609012
98.96,1498.0,23.0,13.458835614025542
47.3,796.0,22.74,12.429216196844383
75.0,1248.0,17.8,12.506177237980511
86.8,1198.0,19.4,12.577636201962656
86.8,1196.0,18.16,13.122363377404328
81.83,1197.0,18.6,13.081541382884074
194.3,2199.0,13.01,13.864300722133706
85.8,1197.0,18.6,13.017002861746503
34.2,796.0,16.8,12.301382825334498
67.1,998.0,18.2,11.350406535472453
67.04,998.0,20.51,13.038979594549872
82.2,1248.0,19.41689295516926,11.407564949312402
140.0,2179.0,15.1,13.38472764187182
117.6,1497.0,17.4,12.691580461311874
261.4,2993.0,17.09,15.578527558326675
81.86,1197.0,17.19,13.217673557208654
258.0,2993.0,14.49,13.527828485512494
88.7,1193.0,17.57,12.821258284620408
77.0,1198.0,25.32,12.89921982609012
68.0,1399.0,17.8,12.100712129872347
68.1,1399.0,20.0,12.345830240069793
270.9,2993.0,14.74,14.508657738524219
68.05,998.0,20.3,12.736700896592344
81.86,1197.0,18.6,13.060487973686241
152.0,2354.0,10.1,12.691580461311874
140.0,2179.0,15.1,13.42984807715229
100.0,1493.0,18.49,13.304684934198283
82.2,1248.0,19.41689295516926,12.100712129872347
98.63,1498.0,24.7,12.959844447906553
68.0,1086.0,20.3,13.102160670086809
214.56,2487.0,22.37,15.454507272639919
74.9,1150.0,15.26,11.918390573078392
98.96,1498.0,23.0,13.764217263576723
82.0,1197.0,18.9,12.959844447906553
73.9,1199.0,22.07,12.691580461311874
67.04,998.0,20.51,12.736700896592344
37.0,796.0,16.1,11.512925464970229
55.2,814.0,21.1,12.095141084822892
120.0,2179.0,15.4,13.764217263576723
67.1,998.0,18.9,12.388394202324129
82.0,1197.0,18.9,12.873902018105829
82.2,1248.0,19.41689295516926,12.196022309676673
140.0,2179.0,16.0,13.815510557964274
108.62,1498.0,21.66,13.217673557208654
67.1,998.0,18.2,12.072541252905651
74.0,1248.0,26.59,13.383187995686226
108.6,1498.0,21.13,13.710150042306449
88.76,1396.0,22.54,13.652991628466498
37.0,796.0,16.1,10.341742483467284
70.0,1493.0,16.5,13.507625778194974
70.0,1196.0,15.6,12.100712129872347
82.2,1248.0,19.41689295516926,11.982929094215963
84.8,1461.0,22.71,13.270783382522602
74.0,1248.0,27.39,13.514405465180353
83.14,1197.0,20.85,13.122363377404328
138.1,1794.0,14.53,14.187074114396758
147.8,2393.0,13.68,14.477167071432849
82.2,1248.0,19.41689295516926,11.84939770159144
100.0,2494.0,12.99,13.592367006650065
65.0,1172.0,15.8,12.611537753638338
47.3,796.0,22.74,12.345830240069793
82.0,1197.0,18.9,13.122363377404328
91.72,1248.0,20.5,13.017002861746503
120.0,1997.0,15.4,13.710150042306449
88.5,1248.0,25.47,13.681979165339751
280.0,3604.0,9.5,15.226497531674536
62.0,995.0,18.0,11.918390573078392
62.1,2523.0,15.96,13.017002861746503
82.0,1198.0,18.15,13.38472764187182
88.73,1396.0,22.54,13.304684934198283
62.1,2523.0,15.96,13.217673557208654
67.0,999.0,23.01,12.611537753638338
73.0,1196.0,15.37,12.948009990259552
190.0,1995.0,16.78,15.520258650202699
67.04,998.0,23.1,12.86099861326992
67.0,1198.0,19.44,12.345830240069793
68.0,1399.0,20.0,12.301382825334498
126.2,1582.0,17.6,13.721199878493033
74.0,1248.0,22.9,12.84792653170257
83.8,1461.0,20.46,12.89921982609012
105.0,2498.0,16.55,13.764217263576723
67.05,998.0,21.79,12.323855681186558
140.0,2179.0,15.1,13.652991628466498
88.7,1199.0,19.0,13.329377546788654
75.0,1248.0,17.8,12.206072645530174
74.0,1248.0,22.9,12.676076274775909
76.9,1248.0,22.1,12.206072645530174
75.0,1248.0,17.8,12.429216196844383
121.3,1591.0,17.0,13.9108207377686
73.8,1248.0,18.2,12.84792653170257
400.0,1969.0,42.0,16.11809565095832
74.0,1248.0,26.59,13.304684934198283
214.56,2487.0,22.37,15.454507272639919
67.04,1364.0,23.59,13.081541382884074
74.0,1248.0,22.1,12.4130868149145
74.0,1248.0,22.9,12.542544882151386
82.2,1248.0,19.41689295516926,11.77528972943772
120.0,2179.0,14.4,12.506177237980511
67.0,1061.0,18.9,11.863582336583399
73.94,1248.0,23.2,12.691580461311874
63.0,995.0,16.0,11.407564949312402
88.76,1396.0,21.19,13.386264921190707
62.0,995.0,18.0,11.184421397998193
103.2,1599.0,16.2,12.89921982609012
103.6,1598.0,20.54,12.736700896592344
88.5,1248.0,24.3,13.764217263576723
168.5,2982.0,12.55,14.508657738524219
113.42,1493.0,25.0,13.217673557208654
71.0,1120.0,24.4,12.901716706288706
62.1,1086.0,17.92,12.138863895836725
73.97,1186.0,24.0,13.17115354157376
88.7,1193.0,17.57,12.611537753638338
74.0,1248.0,23.4,13.005829561148378
190.0,1995.0,16.78,15.501909511534503
75.0,1248.0,18.0,11.512925464970229
62.1,995.0,16.2,11.982929094215963
235.0,2993.0,16.2,14.508657738524219
105.0,2498.0,16.55,13.789166582624672
126.32,1582.0,22.32,12.765688433465597
68.1,1399.0,20.0,12.345830240069793
153.86,2179.0,17.6,14.039453789449048
37.0,796.0,16.1,10.92592049446542
85.0,1298.0,15.9,11.813030057420567
99.0,1498.0,25.83,13.081541382884074
83.14,1197.0,20.85,13.337474757021274
85.8,1298.0,17.5,12.524526376648708
82.2,1248.0,19.41689295516926,12.706847933442663
46.3,796.0,19.7,12.013700752882718
71.0,1120.0,24.4,12.959844447906553
177.0,1999.0,13.6,14.812828128480803
177.0,1999.0,19.33,14.978661367769956
68.0,1998.0,14.8,11.982929094215963
90.0,1396.0,21.9,12.676076274775909
53.5,1396.0,17.2,11.156250521031495
88.73,1396.0,22.54,13.681979165339751
88.73,1396.0,22.54,13.591116224748411
77.0,1198.0,25.32,12.89921982609012
69.0,1396.0,23.03,12.4130868149145
74.0,1248.0,23.4,12.765688433465597
37.0,796.0,16.1,10.714417768752456
63.0,2523.0,13.6,12.691580461311874
67.1,998.0,20.92,12.367340793126296
90.0,1396.0,23.0,12.84792653170257
81.8,1197.0,20.4,13.304684934198283
73.9,1248.0,19.3,12.84792653170257
82.0,1493.0,13.1,11.512925464970229
76.9,1248.0,22.1,12.206072645530174
168.5,2982.0,12.55,14.346138809026444
68.05,1086.0,19.81,12.644327576461329
55.2,814.0,21.1,12.691580461311874
69.01,1405.0,19.09,12.206072645530174
47.3,796.0,24.7,12.637855061955712
76.9,1248.0,22.1,12.594730635321957
67.0,1388.0,18.6,12.611537753638338
73.9,1248.0,21.1,12.301382825334498
102.0,2494.0,12.8,13.180632285528304
157.7,2494.0,19.16,14.508657738524219
167.62,2143.0,14.84,14.115615150414612
103.6,1598.0,14.4,12.429216196844383
72.4,2499.0,13.58,13.337474757021274
81.83,1197.0,18.6,13.458835614025542
35.0,796.0,14.0,11.918390573078392
53.3,799.0,25.17,12.644327576461329
88.73,1396.0,22.54,13.262125319779487
100.6,2494.0,12.99,13.527828485512494
103.6,1598.0,20.54,12.611537753638338
67.06,1364.0,23.59,12.676076274775909
98.96,1498.0,23.0,13.604789526648622
214.56,2487.0,22.37,15.454507272639919
71.0,1405.0,17.0,11.695247021764184
140.0,2179.0,16.0,13.997832114758229
157.7,2494.0,19.16,14.508657738524219
190.0,1995.0,16.78,15.501909511534503
125.0,1794.0,13.4,12.524526376648708
147.51,2393.0,13.68,14.316285845876763
55.2,814.0,21.1,12.577636201962656
62.0,995.0,18.0,11.918390573078392
144.0,2354.0,11.9,12.206072645530174
126.2,1582.0,19.67,14.077874822431765
83.8,2956.0,15.3,13.005829561148378
73.8,1248.0,18.2,12.611537753638338
126.2,1582.0,23.9,13.592367006650065
117.3,1497.0,17.8,13.304684934198283
62.1,2523.0,15.96,12.89921982609012
82.2,1248.0,19.41689295516926,11.002099841204238
140.0,2179.0,16.0,14.09692301740246
67.05,998.0,21.79,12.323855681186558
126.2,1582.0,17.01,14.48333993053993
57.6,936.0,25.44,12.301382825334498
68.0,1388.0,16.6,12.388394202324129
74.0,1248.0,25.2,13.304684934198283
69.01,1396.0,25.0,12.429216196844383
103.25,1197.0,0.0,13.260384675301703
78.0,1461.0,21.8,13.253391639810733
53.64,799.0,22.7,12.506177237980511
46.3,796.0,19.7,11.918390573078392
73.9,1248.0,21.1,12.429216196844383
67.1,998.0,20.92,12.154779351142624
78.0,1497.0,17.7,12.206072645530174
68.05,1086.0,19.81,12.765688433465597
74.0,1248.0,22.9,12.691580461311874
81.86,1197.0,18.9,13.017002861746503
80.0,2499.0,14.8,12.323855681186558
88.73,1396.0,22.54,13.458835614025542
34.2,796.0,16.8,12.301382825334498
100.0,1493.0,18.49,13.180632285528304
104.68,1586.0,15.0,12.429216196844383
67.06,998.0,20.51,12.669806661762314
254.79,2987.0,13.5,15.60727002719233
93.7,1373.0,16.02,12.959844447906553
82.2,1248.0,19.41689295516926,12.345830240069793
86.8,1196.0,18.16,13.38472764187182
108.62,1498.0,21.66,13.458835614025542
147.94,2179.0,17.6,13.7850503195512
67.05,1198.0,19.02,12.691580461311874
105.5,1496.0,17.8,13.892471599100402
74.0,1248.0,22.9,12.706847933442663
92.0,1597.0,14.2,11.77528972943772
82.4,1199.0,18.2,12.89921982609012
67.06,1364.0,23.59,12.923909999653127
140.0,2179.0,15.1,13.38472764187182
82.2,1248.0,19.41689295516926,12.66032791780777
68.0,1399.0,20.0,12.429216196844383
68.0,1399.0,20.0,12.206072645530174
